StandardisedTraitName,StandardisedTraitValue,StandardisedTraitUnit,AmbientTemp,AmbientTempUnit,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConThermy,ConTemp,ConTempUnit,Citation,DOI
Specific Growth Rate,2.54E-05,s^-1,291.66,Kelvin,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,NA,ectotherm,18.51,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,2.86E-05,s^-1,292.46,Kelvin,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,NA,ectotherm,19.31,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,2.15E-05,s^-1,293.36,Kelvin,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,NA,ectotherm,20.21,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,2.28E-05,s^-1,281.68,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,8.53,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,2.66E-05,s^-1,282.96,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,9.81,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,2.80E-05,s^-1,284.16,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,11.01,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,3.16E-05,s^-1,285.06,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,11.91,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,3.35E-05,s^-1,285.96,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,12.81,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,3.73E-05,s^-1,286.96,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,13.81,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,3.82E-05,s^-1,287.26,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,14.11,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,3.96E-05,s^-1,287.76,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,14.61,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,3.99E-05,s^-1,287.86,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,14.71,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,3.95E-05,s^-1,287.96,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,14.81,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,3.95E-05,s^-1,288.16,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,15.01,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.40E-05,s^-1,288.56,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,15.41,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.23E-05,s^-1,288.66,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,15.51,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.34E-05,s^-1,288.96,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,15.81,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.35E-05,s^-1,289.46,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,16.31,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.55E-05,s^-1,289.56,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,16.41,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.48E-05,s^-1,289.66,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,16.51,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.95E-05,s^-1,290.26,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,17.11,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.81E-05,s^-1,290.46,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,17.31,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.83E-05,s^-1,290.56,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,17.41,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.06E-05,s^-1,291.16,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,18.01,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.04E-05,s^-1,291.16,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,18.01,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.80E-05,s^-1,291.26,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,18.11,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.13E-05,s^-1,291.86,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,18.71,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.31E-05,s^-1,292.06,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,18.91,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,4.75E-05,s^-1,292.06,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,18.91,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.55E-05,s^-1,292.56,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,19.41,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.72E-05,s^-1,292.76,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,19.61,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.09E-05,s^-1,292.86,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,19.71,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.81E-05,s^-1,293.46,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,20.31,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.70E-05,s^-1,293.56,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,20.41,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.31E-05,s^-1,293.56,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,20.41,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.83E-05,s^-1,294.16,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,21.01,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.95E-05,s^-1,294.36,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,21.21,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.64E-05,s^-1,294.46,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,21.31,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,6.06E-05,s^-1,295.06,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,21.91,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.72E-05,s^-1,295.06,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,21.91,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.71E-05,s^-1,295.06,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,21.91,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.97E-05,s^-1,295.76,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,22.61,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
Specific Growth Rate,5.98E-05,s^-1,295.86,Kelvin,NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,NA,ectotherm,22.71,Celsius,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",10.1016/j.jtbi.2004.10.016
