isolate.code,genus,species,name,group,environment,temperature,r,bv
377,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,40,0.299,1.900448191
377,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,40,0.301,1.900448191
377,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,40,0.324,1.900448191
377,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,40,0.331,1.900448191
377,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,40,0.363,1.900448191
377,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,40,0.364,1.900448191
377,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,40,0.386,1.900448191
378,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,26,0.599,1.900448191
378,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,31,0.329,1.900448191
378,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,33,0.329,1.900448191
378,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,36,0.399,1.900448191
378,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,39,0.246,1.900448191
379,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,10,0.413,1.900448191
379,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,15,0.763,1.900448191
379,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,20,0.987,1.900448191
379,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,25,1.113,1.900448191
379,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,30,1.274,1.900448191
379,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,35,1.148,1.900448191
381,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,3,0.104,2.184715756
381,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,5,0.182,2.184715756
381,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,10,0.345,2.184715756
381,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,14.2,0.576,2.184715756
381,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,16.8,0.631,2.184715756
381,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,19.9,0.891,2.184715756
381,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,25.5,1.068,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,14,0.118528168,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,15,0.238,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,15,0.238,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,15,0.266,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,20,0.133084259,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,20,0.33,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,21,0.252,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,21,0.686,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,21,0.798,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,24,0.205864713,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,25,0.62,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,27,0.112,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,27,0.56,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,27,0.798,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,27.5,0.75,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,30,0.236363189,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,30,0.82,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,32,0.248146691,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,32.5,0.85,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,33,0.21,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,33,0.224,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,35,0.04921345,2.184715756
382,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,35,0.36,2.184715756
384,Haematococcus,pluvialis,Haematococcus pluvialis,Greens,freshwater,20,0.5278,3.68247612
384,Haematococcus,pluvialis,Haematococcus pluvialis,Greens,freshwater,22,0.6692,3.68247612
384,Haematococcus,pluvialis,Haematococcus pluvialis,Greens,freshwater,25,0.735,3.68247612
384,Haematococcus,pluvialis,Haematococcus pluvialis,Greens,freshwater,28,0.7476,3.68247612
384,Haematococcus,pluvialis,Haematococcus pluvialis,Greens,freshwater,31,0.3962,3.68247612
385,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,15,0.154,1.484755387
385,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,17,0.308,1.484755387
385,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,18,0.182,1.484755387
385,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,0.28,1.484755387
385,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,0.504,1.484755387
386,Monoraphidium,contortum,Monoraphidium contortum,Greens,freshwater,17,0.573925866,1.329719141
386,Monoraphidium,contortum,Monoraphidium contortum,Greens,freshwater,22,1.386294361,1.329719141
386,Monoraphidium,contortum,Monoraphidium contortum,Greens,freshwater,25,1.232415687,1.329719141
386,Monoraphidium,contortum,Monoraphidium contortum,Greens,freshwater,29,1.980321495,1.329719141
387,Mucidosphaerium,pulchellum,Mucidosphaerium pulchellum,Greens,freshwater,17,0.693147181,1.40557942
387,Mucidosphaerium,pulchellum,Mucidosphaerium pulchellum,Greens,freshwater,22,1.615032931,1.40557942
387,Mucidosphaerium,pulchellum,Mucidosphaerium pulchellum,Greens,freshwater,25,2.023989767,1.40557942
387,Mucidosphaerium,pulchellum,Mucidosphaerium pulchellum,Greens,freshwater,29,1.848623531,1.40557942
387,Mucidosphaerium,pulchellum,Mucidosphaerium pulchellum,Greens,freshwater,33.5,1.848623531,1.40557942
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,15,0.14,1.28268772
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,15,0.168,1.28268772
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,15,0.224,1.28268772
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,21,0.252,1.28268772
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,21,0.28,1.28268772
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,21,0.28,1.28268772
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,27,0.126,1.28268772
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,27,0.378,1.28268772
389,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,27,0.392,1.28268772
390,Peridinium,bipes,Peridinium bipes,Dinoflagellates,freshwater,10,0.058,3.303240824
390,Peridinium,bipes,Peridinium bipes,Dinoflagellates,freshwater,15,0.081,3.303240824
390,Peridinium,bipes,Peridinium bipes,Dinoflagellates,freshwater,15,0.09,3.303240824
390,Peridinium,bipes,Peridinium bipes,Dinoflagellates,freshwater,20,0.098,3.303240824
390,Peridinium,bipes,Peridinium bipes,Dinoflagellates,freshwater,20,0.125,3.303240824
390,Peridinium,bipes,Peridinium bipes,Dinoflagellates,freshwater,25,0.083,3.303240824
390,Peridinium,bipes,Peridinium bipes,Dinoflagellates,freshwater,25,0.097,3.303240824
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,10,0.126,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,10,0.14,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,10,0.154,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,15,0.21,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,15,0.238,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,15,0.266,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,15,0.308,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,0.252,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,0.308,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,0.462,1.5607547
391,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,0.504,1.5607547
392,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,15,0.279,1.5607547
392,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,0.38,1.5607547
392,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,25,0.384,1.5607547
392,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,30,0.308,1.5607547
392,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,35,0.061,1.5607547
393,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,5,0.029112182,1.5607547
393,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,8,0.050599744,1.5607547
393,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,11,0.101199488,1.5607547
393,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,14,0.148333497,1.5607547
393,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,17,0.182990856,1.5607547
393,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,0.222500245,1.5607547
393,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,23,0.246067249,1.5607547
394,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,5,0.34,1.5607547
394,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,10,0.4,1.5607547
394,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,15,0.45,1.5607547
394,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,0.45,1.5607547
394,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,25,0.4,1.5607547
394,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,30,0.52,1.5607547
394,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,35,0.64,1.5607547
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,15,0.574,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,15,0.812,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,15,0.994,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,20,1.365,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,21,0.462,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,21,0.672,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,21,0.77,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,24,1.992,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,27,0.252,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,27,0.602,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,27,0.784,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,27,1.412,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,28,1.39,1.333930102
395,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,33,1.274,1.333930102
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,20,0.497,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,20,0.7,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,25,0.567,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,25,0.66,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,27.5,0.75,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,30,0.6524,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,30,0.68,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,32.5,0.7,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,35,0.5376,1.549968865
396,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,35,0.65,1.549968865
397,Stephanodiscus,hantzschii,Stephanodiscus hantzschii,Diatoms,freshwater,5,0.033,2.825515445
397,Stephanodiscus,hantzschii,Stephanodiscus hantzschii,Diatoms,freshwater,11,0.18,2.825515445
397,Stephanodiscus,hantzschii,Stephanodiscus hantzschii,Diatoms,freshwater,15.4,1.8,2.825515445
398,Romeria,leopoliensis,Romeria leopoliensis,Cyanobacteria,freshwater,25,1.978277,0.3710679
398,Romeria,leopoliensis,Romeria leopoliensis,Cyanobacteria,freshwater,30,4.05328,0.3710679
398,Romeria,leopoliensis,Romeria leopoliensis,Cyanobacteria,freshwater,32.5,5.506473,0.3710679
398,Romeria,leopoliensis,Romeria leopoliensis,Cyanobacteria,freshwater,35,6.482945,0.3710679
398,Romeria,leopoliensis,Romeria leopoliensis,Cyanobacteria,freshwater,39,7.639051,0.3710679
399,Synechocystis,bourrellyi,Synechocystis bourrellyi,Cyanobacteria,freshwater,10,0.399,0.533454475
399,Synechocystis,bourrellyi,Synechocystis bourrellyi,Cyanobacteria,freshwater,15,0.616,0.533454475
399,Synechocystis,bourrellyi,Synechocystis bourrellyi,Cyanobacteria,freshwater,20,0.735,0.533454475
399,Synechocystis,bourrellyi,Synechocystis bourrellyi,Cyanobacteria,freshwater,25,0.938,0.533454475
399,Synechocystis,bourrellyi,Synechocystis bourrellyi,Cyanobacteria,freshwater,30,1.288,0.533454475
399,Synechocystis,bourrellyi,Synechocystis bourrellyi,Cyanobacteria,freshwater,35,1.302,0.533454475
400,Trichormus,variabilis,Trichormus variabilis,Cyanobacteria,freshwater,25,1.595979,1.516403148
400,Trichormus,variabilis,Trichormus variabilis,Cyanobacteria,freshwater,30,2.303,1.516403148
400,Trichormus,variabilis,Trichormus variabilis,Cyanobacteria,freshwater,32.5,2.673783,1.516403148
400,Trichormus,variabilis,Trichormus variabilis,Cyanobacteria,freshwater,35,2.726752,1.516403148
400,Trichormus,variabilis,Trichormus variabilis,Cyanobacteria,freshwater,37.5,1.759492,1.516403148
402,Alexandrium,tamarense,Alexandrium tamarense,Dinoflagellates,marine,5,0.145560908,3.112942086
402,Alexandrium,tamarense,Alexandrium tamarense,Dinoflagellates,marine,10,0.2703274,3.112942086
402,Alexandrium,tamarense,Alexandrium tamarense,Dinoflagellates,marine,15,0.402025365,3.112942086
402,Alexandrium,tamarense,Alexandrium tamarense,Dinoflagellates,marine,20,0.42281978,3.112942086
403,Chaetoceros,affinis,Chaetoceros affinis,Diatoms,marine,10,0.1,3.346093056
403,Chaetoceros,affinis,Chaetoceros affinis,Diatoms,marine,12,0.3,3.346093056
403,Chaetoceros,affinis,Chaetoceros affinis,Diatoms,marine,15,0.8,3.346093056
403,Chaetoceros,affinis,Chaetoceros affinis,Diatoms,marine,18,1.3,3.346093056
403,Chaetoceros,affinis,Chaetoceros affinis,Diatoms,marine,20,1,3.346093056
403,Chaetoceros,affinis,Chaetoceros affinis,Diatoms,marine,25,1.5,3.346093056
403,Chaetoceros,affinis,Chaetoceros affinis,Diatoms,marine,27,1.3,3.346093056
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,17,0.395,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,17,0.677,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,17,0.74,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,17,0.747,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,20,0.416,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,20,1.125,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,20,1.179,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,20,1.195,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,23,0.462,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,23,1.524,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,23,1.563,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,23,1.589,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,25,0.526,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,25,1.332,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,25,1.447,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,25,1.461,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,27,0.425,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,27,0.982,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,27,1.03,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,27,1.034,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,29,0.41,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,29,0.905,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,29,0.991,2.143039289
404,Chaetoceros,calcitrans,Chaetoceros calcitrans,Diatoms,marine,29,1.017,2.143039289
405,Chaetoceros,curvisetus,Chaetoceros curvisetus,Diatoms,marine,12,0.266,3.480370219
405,Chaetoceros,curvisetus,Chaetoceros curvisetus,Diatoms,marine,12,0.28,3.480370219
405,Chaetoceros,curvisetus,Chaetoceros curvisetus,Diatoms,marine,17,0.3528,3.480370219
405,Chaetoceros,curvisetus,Chaetoceros curvisetus,Diatoms,marine,17,0.378,3.480370219
405,Chaetoceros,curvisetus,Chaetoceros curvisetus,Diatoms,marine,22,0.392,3.480370219
405,Chaetoceros,curvisetus,Chaetoceros curvisetus,Diatoms,marine,22,0.3976,3.480370219
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,10,0.377,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,10,0.436,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,10,0.446,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,10,0.754,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,15,0.992,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,15,1.071,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,15,1.101,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,15,1.13,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,17.5,1.547,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,20,1.309,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,20,1.517,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,20,1.656,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,20,1.795,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,25,1.031,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,25,1.269,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,25,1.795,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,25,1.824,2.244537384
406,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,25,1.864,2.244537384
407,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,14,0.098,2.244537384
407,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,20,0.9954,2.244537384
407,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,23,1.54,2.244537384
407,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,26,1.8802,2.244537384
407,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,28,1.9922,2.244537384
407,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,30,2.2988,2.244537384
407,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,32,2.2218,2.244537384
407,Chaetoceros,gracilis,Chaetoceros gracilis,Diatoms,marine,36,1.6926,2.244537384
